"Selitveno gibanje prebivalstva po: STATISTIÈNA REGIJA, LETO , MERITVE"
" ";" ";"Selitveni prirast s tujino - Skupaj";-20
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";51
" ";"2011"
" ";" ";"Selitveni prirast s tujino - Skupaj";20
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";43
" ";"2012"
" ";" ";"Selitveni prirast s tujino - Skupaj";71
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";57
" ";"2013"
" ";" ";"Selitveni prirast s tujino - Skupaj";55
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-237
" ";"2014"
" ";" ";"Selitveni prirast s tujino - Skupaj";-39
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";104
" ";"2015"
" ";" ";"Selitveni prirast s tujino - Skupaj";23
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";106
" ";"2016"
" ";" ";"Selitveni prirast s tujino - Skupaj";-4
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-30
" ";"2017"
" ";" ";"Selitveni prirast s tujino - Skupaj";-72
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-74
"Jugovzhodna Slovenija"
" ";"1995"
" ";" ";"Selitveni prirast s tujino - Skupaj";118
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";53
" ";"1996"
" ";" ";"Selitveni prirast s tujino - Skupaj";35
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";91
" ";"1997"
" ";" ";"Selitveni prirast s tujino - Skupaj";41
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";79
" ";"1998"
" ";" ";"Selitveni prirast s tujino - Skupaj";-93
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";61
" ";"1999"
" ";" ";"Selitveni prirast s tujino - Skupaj";113
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";172
" ";"2000"
" ";" ";"Selitveni prirast s tujino - Skupaj";70
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";108
" ";"2001"
" ";" ";"Selitveni prirast s tujino - Skupaj";42
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";61
" ";"2002"
" ";" ";"Selitveni prirast s tujino - Skupaj";127
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";8
" ";"2003"
" ";" ";"Selitveni prirast s tujino - Skupaj";196
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";85
" ";"2004"
" ";" ";"Selitveni prirast s tujino - Skupaj";148
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";80
" ";"2005"
" ";" ";"Selitveni prirast s tujino - Skupaj";480
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";70
" ";"2006"
" ";" ";"Selitveni prirast s tujino - Skupaj";405
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";19
" ";"2007"
" ";" ";"Selitveni prirast s tujino - Skupaj";1007
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-88
" ";"2008"
" ";" ";"Selitveni prirast s tujino - Skupaj";1447
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-147
" ";"2009"
" ";" ";"Selitveni prirast s tujino - Skupaj";728
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";25
" ";"2010"
" ";" ";"Selitveni prirast s tujino - Skupaj";42
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-12
" ";"2011"
" ";" ";"Selitveni prirast s tujino - Skupaj";154
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-241
" ";"2012"
" ";" ";"Selitveni prirast s tujino - Skupaj";-60
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-406
" ";"2013"
" ";" ";"Selitveni prirast s tujino - Skupaj";1
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-317
" ";"2014"
" ";" ";"Selitveni prirast s tujino - Skupaj";18
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-347
" ";"2015"
" ";" ";"Selitveni prirast s tujino - Skupaj";31
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";38
" ";"2016"
" ";" ";"Selitveni prirast s tujino - Skupaj";19
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-65
" ";"2017"
" ";" ";"Selitveni prirast s tujino - Skupaj";71
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-80
"Osrednjeslovenska"
" ";"1995"
" ";" ";"Selitveni prirast s tujino - Skupaj";372
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-98
" ";"1996"
" ";" ";"Selitveni prirast s tujino - Skupaj";168
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-226
" ";"1997"
" ";" ";"Selitveni prirast s tujino - Skupaj";88
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-176
" ";"1998"
" ";" ";"Selitveni prirast s tujino - Skupaj";-759
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-172
" ";"1999"
" ";" ";"Selitveni prirast s tujino - Skupaj";774
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-235
" ";"2000"
" ";" ";"Selitveni prirast s tujino - Skupaj";1046
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-176
" ";"2001"
" ";" ";"Selitveni prirast s tujino - Skupaj";1281
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";151
" ";"2002"
" ";" ";"Selitveni prirast s tujino - Skupaj";493
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";112
" ";"2003"
" ";" ";"Selitveni prirast s tujino - Skupaj";1095
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";234
" ";"2004"
" ";" ";"Selitveni prirast s tujino - Skupaj";1020
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";254
" ";"2005"
" ";" ";"Selitveni prirast s tujino - Skupaj";2154
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";336
" ";"2006"
" ";" ";"Selitveni prirast s tujino - Skupaj";2003
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";591
" ";"2007"
" ";" ";"Selitveni prirast s tujino - Skupaj";3881
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";681
" ";"2008"
" ";" ";"Selitveni prirast s tujino - Skupaj";6949
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";4279
" ";"2009"
" ";" ";"Selitveni prirast s tujino - Skupaj";4762
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";2415
" ";"2010"
" ";" ";"Selitveni prirast s tujino - Skupaj";-128
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";1378
" ";"2011"
" ";" ";"Selitveni prirast s tujino - Skupaj";551
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";554
" ";"2012"
" ";" ";"Selitveni prirast s tujino - Skupaj";692
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";2518
" ";"2013"
" ";" ";"Selitveni prirast s tujino - Skupaj";274
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";2556
" ";"2014"
" ";" ";"Selitveni prirast s tujino - Skupaj";371
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";1042
" ";"2015"
" ";" ";"Selitveni prirast s tujino - Skupaj";400
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";641
" ";"2016"
" ";" ";"Selitveni prirast s tujino - Skupaj";520
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";683
" ";"2017"
" ";" ";"Selitveni prirast s tujino - Skupaj";596
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";896
"Gorenjska"
" ";"1995"
" ";" ";"Selitveni prirast s tujino - Skupaj";78
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";180
" ";"1996"
" ";" ";"Selitveni prirast s tujino - Skupaj";66
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";146
" ";"1997"
" ";" ";"Selitveni prirast s tujino - Skupaj";-10
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";75
" ";"1998"
" ";" ";"Selitveni prirast s tujino - Skupaj";-492
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";79
" ";"1999"
" ";" ";"Selitveni prirast s tujino - Skupaj";267
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";61
" ";"2000"
" ";" ";"Selitveni prirast s tujino - Skupaj";-32
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";51
" ";"2001"
" ";" ";"Selitveni prirast s tujino - Skupaj";176
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-132
" ";"2002"
" ";" ";"Selitveni prirast s tujino - Skupaj";27
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-98
" ";"2003"
" ";" ";"Selitveni prirast s tujino - Skupaj";113
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-116
" ";"2004"
" ";" ";"Selitveni prirast s tujino - Skupaj";-9
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-49
" ";"2005"
" ";" ";"Selitveni prirast s tujino - Skupaj";394
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-152
" ";"2006"
" ";" ";"Selitveni prirast s tujino - Skupaj";348
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-180
" ";"2007"
" ";" ";"Selitveni prirast s tujino - Skupaj";970
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-178
" ";"2008"
" ";" ";"Selitveni prirast s tujino - Skupaj";1663
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-539
" ";"2009"
" ";" ";"Selitveni prirast s tujino - Skupaj";794
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-509
" ";"2010"
" ";" ";"Selitveni prirast s tujino - Skupaj";130
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-310
" ";"2011"
" ";" ";"Selitveni prirast s tujino - Skupaj";230
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-246
" ";"2012"
" ";" ";"Selitveni prirast s tujino - Skupaj";-18
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-648
" ";"2013"
" ";" ";"Selitveni prirast s tujino - Skupaj";-181
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-400
" ";"2014"
" ";" ";"Selitveni prirast s tujino - Skupaj";-229
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-248
" ";"2015"
" ";" ";"Selitveni prirast s tujino - Skupaj";-157
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-246
" ";"2016"
" ";" ";"Selitveni prirast s tujino - Skupaj";-245
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-119
" ";"2017"
" ";" ";"Selitveni prirast s tujino - Skupaj";-30
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-258
"Primorsko-notranjska"
" ";"1995"
" ";" ";"Selitveni prirast s tujino - Skupaj";71
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";103
" ";"1996"
" ";" ";"Selitveni prirast s tujino - Skupaj";53
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";69
" ";"1997"
" ";" ";"Selitveni prirast s tujino - Skupaj";46
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";75
" ";"1998"
" ";" ";"Selitveni prirast s tujino - Skupaj";-26
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";108
" ";"1999"
" ";" ";"Selitveni prirast s tujino - Skupaj";86
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";131
" ";"2000"
" ";" ";"Selitveni prirast s tujino - Skupaj";88
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";130
" ";"2001"
" ";" ";"Selitveni prirast s tujino - Skupaj";109
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";47
" ";"2002"
" ";" ";"Selitveni prirast s tujino - Skupaj";68
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";84
" ";"2003"
" ";" ";"Selitveni prirast s tujino - Skupaj";168
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";32
" ";"2004"
" ";" ";"Selitveni prirast s tujino - Skupaj";74
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";85
" ";"2005"
" ";" ";"Selitveni prirast s tujino - Skupaj";127
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";89
" ";"2006"
" ";" ";"Selitveni prirast s tujino - Skupaj";222
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";28
" ";"2007"
" ";" ";"Selitveni prirast s tujino - Skupaj";536
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";33
" ";"2008"
" ";" ";"Selitveni prirast s tujino - Skupaj";506
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-64
" ";"2009"
" ";" ";"Selitveni prirast s tujino - Skupaj";438
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-18
" ";"2010"
" ";" ";"Selitveni prirast s tujino - Skupaj";22
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";6
" ";"2011"
" ";" ";"Selitveni prirast s tujino - Skupaj";32
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-52
" ";"2012"
" ";" ";"Selitveni prirast s tujino - Skupaj";47
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-62
" ";"2013"
" ";" ";"Selitveni prirast s tujino - Skupaj";142
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-131
" ";"2014"
" ";" ";"Selitveni prirast s tujino - Skupaj";51
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";62
" ";"2015"
" ";" ";"Selitveni prirast s tujino - Skupaj";113
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-108
" ";"2016"
" ";" ";"Selitveni prirast s tujino - Skupaj";67
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";44
" ";"2017"
" ";" ";"Selitveni prirast s tujino - Skupaj";-27
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-181
"Goriška"
" ";"1995"
" ";" ";"Selitveni prirast s tujino - Skupaj";79
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-99
" ";"1996"
" ";" ";"Selitveni prirast s tujino - Skupaj";38
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-43
" ";"1997"
" ";" ";"Selitveni prirast s tujino - Skupaj";19
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";0
" ";"1998"
" ";" ";"Selitveni prirast s tujino - Skupaj";-224
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-88
" ";"1999"
" ";" ";"Selitveni prirast s tujino - Skupaj";306
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-80
" ";"2000"
" ";" ";"Selitveni prirast s tujino - Skupaj";260
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-50
" ";"2001"
" ";" ";"Selitveni prirast s tujino - Skupaj";30
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-40
" ";"2002"
" ";" ";"Selitveni prirast s tujino - Skupaj";227
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-44
" ";"2003"
" ";" ";"Selitveni prirast s tujino - Skupaj";329
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-83
" ";"2004"
" ";" ";"Selitveni prirast s tujino - Skupaj";110
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-128
" ";"2005"
" ";" ";"Selitveni prirast s tujino - Skupaj";382
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-134
" ";"2006"
" ";" ";"Selitveni prirast s tujino - Skupaj";472
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-262
" ";"2007"
" ";" ";"Selitveni prirast s tujino - Skupaj";1190
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-254
" ";"2008"
" ";" ";"Selitveni prirast s tujino - Skupaj";1254
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-1082
" ";"2009"
" ";" ";"Selitveni prirast s tujino - Skupaj";737
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-765
" ";"2010"
" ";" ";"Selitveni prirast s tujino - Skupaj";34
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-133
" ";"2011"
" ";" ";"Selitveni prirast s tujino - Skupaj";167
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-297
" ";"2012"
" ";" ";"Selitveni prirast s tujino - Skupaj";120
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-359
" ";"2013"
" ";" ";"Selitveni prirast s tujino - Skupaj";132
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-744
" ";"2014"
" ";" ";"Selitveni prirast s tujino - Skupaj";35
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-151
" ";"2015"
" ";" ";"Selitveni prirast s tujino - Skupaj";92
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-99
" ";"2016"
" ";" ";"Selitveni prirast s tujino - Skupaj";126
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-265
" ";"2017"
" ";" ";"Selitveni prirast s tujino - Skupaj";85
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-346
"Obalno-kraška"
" ";"1995"
" ";" ";"Selitveni prirast s tujino - Skupaj";163
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";49
" ";"1996"
" ";" ";"Selitveni prirast s tujino - Skupaj";83
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";99
" ";"1997"
" ";" ";"Selitveni prirast s tujino - Skupaj";15
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";123
" ";"1998"
" ";" ";"Selitveni prirast s tujino - Skupaj";-27
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";86
" ";"1999"
" ";" ";"Selitveni prirast s tujino - Skupaj";284
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";246
" ";"2000"
" ";" ";"Selitveni prirast s tujino - Skupaj";353
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";180
" ";"2001"
" ";" ";"Selitveni prirast s tujino - Skupaj";325
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";99
" ";"2002"
" ";" ";"Selitveni prirast s tujino - Skupaj";326
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";145
" ";"2003"
" ";" ";"Selitveni prirast s tujino - Skupaj";494
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";195
" ";"2004"
" ";" ";"Selitveni prirast s tujino - Skupaj";78
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";98
" ";"2005"
" ";" ";"Selitveni prirast s tujino - Skupaj";670
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";63
" ";"2006"
" ";" ";"Selitveni prirast s tujino - Skupaj";613
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";142
" ";"2007"
" ";" ";"Selitveni prirast s tujino - Skupaj";1525
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";58
" ";"2008"
" ";" ";"Selitveni prirast s tujino - Skupaj";2104
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";115
" ";"2009"
" ";" ";"Selitveni prirast s tujino - Skupaj";1208
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";771
" ";"2010"
" ";" ";"Selitveni prirast s tujino - Skupaj";117
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";81
" ";"2011"
" ";" ";"Selitveni prirast s tujino - Skupaj";323
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";206
" ";"2012"
" ";" ";"Selitveni prirast s tujino - Skupaj";507
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-135
" ";"2013"
" ";" ";"Selitveni prirast s tujino - Skupaj";243
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";650
" ";"2014"
" ";" ";"Selitveni prirast s tujino - Skupaj";68
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";-252
" ";"2015"
" ";" ";"Selitveni prirast s tujino - Skupaj";308
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";17
" ";"2016"
" ";" ";"Selitveni prirast s tujino - Skupaj";416
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";75
" ";"2017"
" ";" ";"Selitveni prirast s tujino - Skupaj";363
" ";" ";"Selitveni prirast med statistiènimi regijami - Skupaj";173

"Vir: Statistièni urad Republike Slovenije."

"Povezane vsebine: "
"- (seznam "
"HREF=http://www.stat.si/StatWeb/Common/PrikaziDokument.ashx?IdDatotek-"
"e=9518 target=_blank) Metodološka pojasnila "

"Podatki so teritorialno razvršèeni po Klasifikaciji statistiènih "
"teritorialnih enot v Evropski uniji (The Classification  of "
"Territorial Units for Statistics) – NUTS ((seznam "
"HREF=http://www.stat.si/StatWeb/glavnanavigacija/metode-in-klasifikac-"
"ije/klasifikacije TARGET=_blank) opis in pojasnila), raven NUTS 3. "
"Podatki o spremembah posameznih statistiènih regij so dostopni tudi "
"na (seznam HREF=http://www.stat.si/dokument/8484 TARGET=_blank) "
"povezavi."

"Podatki od 2008 naprej so pripravljeni skladno z definicijo "
"prebivalstva Slovenije, objavljeno leta 2008."

"Do  vkljuèno leta 1997 so zajete selitve slovenskih dravljanov, od "
"leta 1998 pa selitve celotnega prebivalstva."

"Do vkljuèno z letom 2007 so v podatkih prikazane le selitve "
"dravljanov RS, od leta 2008 dalje pa selitve celotnega prebivalstva."

